player_id,first_name,last_name,year,team,height,oreb_rate,dreb_rate,ast_rate,stl_rate,blk_rate,tov_rate,pts_hundred,usg_rate,per,ftr,ft_perc,fga_hundred,two_perc,two_m_ast,fga_dunk_perc,three_a_rate,three_a_corner_perc,three_perc,three_m_ast,zero_three_a_perc,three_ten_a_perc,ten_threep_a_perc,cluster,new_position,old_position,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
2014nrobinsonden,nate,robinson,2014,den,69,3.1,6,26.4,1.5,0.5,9,20.6,22.6,10.6,0.196,0.65,21.9,0.42,0.277,0,0.451,0.185,0.261,0.667,0.162,0.118,0.269,1,High Usage Guard,PG,0.999999932,4.28E-46,4.19E-11,0,1.64E-17,6.84E-08,0,1.99E-36,3.03E-35
2013daugustinchi,d.j.,augustin,2013,chi,72,0.9,6.7,29.3,1.5,0.1,12.8,26,22.5,16.8,0.318,0.882,19.9,0.426,0.308,0,0.463,0.187,0.411,0.636,0.225,0.095,0.217,1,High Usage Guard,PG,0.995387811,2.23E-49,6.07E-08,0,9.58E-16,0.004610902,0,1.79E-36,1.23E-06
2011ljamesmia,lebron,james,2011,mia,80,5,19.7,33.6,2.6,1.7,13.3,38.1,32,30.7,0.429,0.771,26.4,0.556,0.36,0.092,0.127,0.121,0.362,0.519,0.329,0.136,0.407,9,Ball Dominant Scorer,SF,1.22E-24,6.86E-96,1.19E-50,0,6.68E-13,4.45E-46,0,1.46E-36,1
2011bjenningsmil,brandon,jennings,2011,mil,73,2.3,8.6,26.7,2.3,0.7,10.6,27.7,25.9,18.4,0.213,0.808,24.6,0.464,0.326,0.008,0.346,0.152,0.332,0.55,0.262,0.167,0.225,1,High Usage Guard,PG,0.999963501,1.59E-49,7.15E-11,0,2.21E-10,9.24E-10,0,1.23E-36,3.65E-05
2015jjackbkn,jarrett,jack,2015,bkn,75,1,14.1,35,1.7,0.6,18.8,20.2,21.7,14.5,0.313,0.893,17.6,0.426,0.174,0,0.285,0.235,0.304,0.548,0.109,0.201,0.405,1,High Usage Guard,PG,0.944922211,5.93E-72,5.20E-12,0,1.56E-06,0.055076228,0,9.72E-37,5.90E-11
2010mwilliamscle,mo,williams,2010,cle,73,1.6,9.1,42.8,1.6,0.7,17.2,23.1,26,13.8,0.221,0.833,22.4,0.436,0.261,0,0.294,0.081,0.265,0.667,0.149,0.152,0.405,1,High Usage Guard,PG,0.999999844,1.50E-90,1.20E-14,0,1.43E-17,1.56E-07,0,8.52E-37,1.01E-11
2018rwestbrookokc,russell,westbrook,2018,okc,75,4.1,28.3,46.5,2.5,1.1,16.3,29.7,30.9,21.1,0.306,0.656,26.1,0.481,0.17,0.029,0.279,0.119,0.29,0.613,0.361,0.088,0.272,9,Ball Dominant Scorer,PG,7.09E-10,1.49E-120,4.52E-27,0,6.53E-20,5.55E-18,0,7.54E-37,0.999999999
2012dlillardpor,damian,lillard,2012,por,75,1.5,8,28.8,1.2,0.5,14.5,25.9,24.2,16.4,0.249,0.844,21.4,0.469,0.236,0.023,0.391,0.046,0.368,0.535,0.262,0.064,0.285,1,High Usage Guard,PG,0.999730536,2.35E-59,2.63E-07,0,7.06E-09,0.000253854,0,6.32E-37,1.53E-05
2015abrookschi,aaron,brooks,2015,chi,72,2,7.5,26,1.4,0.7,14.2,22.2,22.9,11.8,0.136,0.766,21.2,0.43,0.09,0,0.394,0.086,0.357,0.576,0.237,0.186,0.185,1,High Usage Guard,PG,0.999686003,1.75E-52,2.47E-07,0,5.13E-10,0.000313749,0,4.80E-37,2.48E-15
2017jnelsonnop,jameer,nelson,2017,nop,72,1.4,9.9,22.2,1.2,0.3,20.9,11.8,13,8.9,0.083,0.765,10.9,0.463,0.386,0,0.537,0.145,0.364,0.65,0.141,0.059,0.263,6,Floor General,PG,9.40E-17,1.26E-30,2.64E-09,0,1.66E-12,0.999999997,0,4.77E-37,1.15E-60
2013gtemplewas,garrett,temple,2013,was,78,3.8,8.7,15.8,2.8,1.4,20.8,11.1,14.3,7.8,0.305,0.698,11.4,0.402,0.511,0,0.206,0.414,0.207,0.5,0.241,0.078,0.475,5,Versatile Role Player,SG,2.59E-56,3.96E-48,1.54E-44,0,0.999170469,0.000829531,0,3.01E-37,4.22E-57
2015ithomasbos,isaiah,thomas,2015,bos,69,1.8,8,32.7,1.7,0.3,11.9,33.6,29.6,21.5,0.394,0.871,25.5,0.462,0.337,0,0.336,0.142,0.359,0.647,0.34,0.135,0.188,1,High Usage Guard,PG,0.999996752,8.88E-72,4.86E-16,0,1.61E-18,3.22E-06,0,2.84E-37,2.38E-08
2012jbareamin,j.j.,barea,2012,min,72,2.2,11.9,30.6,1,0,15.1,25.2,25.1,14.1,0.177,0.784,22.9,0.458,0.183,0,0.369,0.164,0.346,0.588,0.303,0.144,0.183,1,High Usage Guard,PG,0.999996983,7.54E-62,1.14E-08,0,6.65E-12,3.10E-07,0,1.62E-37,2.70E-06
2016kirvingcle,kyrie,irving,2016,cle,75,2.3,7.5,29.7,1.6,0.8,10.3,35.9,30.8,23,0.231,0.905,28.1,0.505,0.223,0.001,0.311,0.195,0.401,0.531,0.264,0.123,0.303,1,High Usage Guard,PG,0.999999529,3.72E-71,1.50E-17,0,3.09E-12,9.09E-09,0,1.20E-37,4.62E-07
2012jnelsonorl,jameer,nelson,2012,orl,72,1.3,10.6,33.3,1.9,0.2,15.7,21.7,22.5,14.4,0.131,0.873,20.5,0.435,0.168,0,0.455,0.085,0.341,0.579,0.217,0.108,0.22,1,High Usage Guard,PG,0.999973163,2.25E-62,1.48E-07,0,1.71E-10,2.67E-05,0,1.12E-37,1.10E-12
2009jbareadal,j.j.,barea,2009,dal,72,1.3,9.5,26.1,1.2,0.3,15.3,20,19.9,12.8,0.171,0.844,17.7,0.476,0.142,0,0.298,0.134,0.357,0.554,0.324,0.129,0.249,1,High Usage Guard,PG,0.973954211,7.27E-56,2.29E-06,0,4.39E-09,0.026043492,0,9.77E-38,1.93E-16
2017kirvingbos,kyrie,irving,2017,bos,75,1.9,10.8,30.7,1.7,0.7,10.4,37.9,31,25,0.24,0.889,28.1,0.541,0.264,0.002,0.374,0.123,0.408,0.53,0.223,0.158,0.244,1,High Usage Guard,PG,0.984759888,4.84E-75,6.84E-23,0,1.40E-13,2.38E-11,0,7.12E-38,0.015240112
2010jjonesmia,james,jones,2010,mia,80,1.9,9.9,4.1,1,1,5.3,16.2,12,11.1,0.208,0.833,11.8,0.39,0.957,0,0.829,0.495,0.429,0.992,0.003,0.009,0.159,2,Stretch Forward,SF,1.97E-38,0.999999865,1.57E-09,0,1.95E-36,1.33E-07,0,5.98E-38,1.04E-133
2015jbareadal,j.j.,barea,2015,dal,72,1.7,8.3,31.5,0.8,0.1,13,24.7,23.8,15.4,0.135,0.771,21.7,0.481,0.189,0,0.366,0.146,0.385,0.57,0.193,0.243,0.199,1,High Usage Guard,PG,0.996521987,5.51E-68,1.53E-10,0,2.75E-11,0.003478012,0,5.85E-38,3.02E-16
2014rjacksonokc,reggie,jackson,2014,okc,75,2.2,13,24.5,1.5,0.3,12.7,23,22.1,15.6,0.2,0.861,20.7,0.49,0.146,0.03,0.274,0.114,0.278,0.5,0.236,0.186,0.304,1,High Usage Guard,PG,0.999951841,4.22E-54,3.86E-09,0,1.73E-05,2.42E-05,0,5.03E-38,6.67E-06
2011sgainesnjn,sundiata,gaines,2011,njn,73,3.8,12.2,27.2,3.7,0.2,14.2,19.5,21.1,15,0.354,0.615,18.2,0.392,0.23,0.004,0.303,0.098,0.341,0.5,0.244,0.159,0.295,6,Floor General,SG,0.000569126,2.33E-53,1.85E-16,0,0.000288115,0.99914276,0,4.16E-38,1.10E-23
2013tlawsonden,ty,lawson,2013,den,71,1.9,8.5,38.2,2.2,0.3,16.9,24,22.7,19,0.504,0.798,17.8,0.455,0.12,0.004,0.251,0.104,0.356,0.611,0.266,0.118,0.366,1,High Usage Guard,PG,0.998471529,2.61E-75,1.37E-09,0,6.15E-11,0.001528465,0,3.08E-38,4.45E-09
2016dlillardpor,damian,lillard,2016,por,75,1.9,13.3,28.7,1.3,0.6,10.2,37.3,31.5,24.1,0.366,0.895,27.4,0.492,0.235,0.003,0.389,0.045,0.37,0.495,0.269,0.126,0.217,1,High Usage Guard,PG,0.917922947,2.84E-81,7.11E-23,0,3.98E-12,8.38E-09,0,2.21E-38,0.082077044
2015tdanielscha,troy,daniels,2015,cha,76,1.6,11.6,7.6,1.2,0.5,11.2,25.5,20.4,14.9,0.048,0.556,19.7,0.462,0.8,0,0.652,0.254,0.484,0.949,0.037,0.053,0.257,2,Stretch Forward,SG,8.36E-58,1,2.84E-21,0,1.06E-28,1.40E-11,0,2.10E-38,1.89E-145
2011klowryhou,kyle,lowry,2011,hou,72,2.8,13.7,32.3,2.5,0.7,17.8,23.2,22,18.8,0.386,0.864,17.8,0.434,0.267,0,0.411,0.095,0.374,0.557,0.251,0.14,0.197,1,High Usage Guard,PG,0.989010177,1.52E-57,2.47E-10,0,2.57E-12,0.010989822,0,1.79E-38,4.63E-11
2010dwilliamsuta,deron,williams,2010,uta,75,1.9,10.5,43.6,1.7,0.5,16.3,29.6,26.2,22.1,0.439,0.853,21.2,0.511,0.357,0.009,0.32,0.089,0.345,0.607,0.252,0.155,0.273,1,High Usage Guard,PG,0.999991302,1.05E-103,6.19E-21,0,8.60E-14,5.28E-07,0,1.78E-38,8.17E-06
2012kirvingcle,kyrie,irving,2012,cle,75,1.8,10.8,32.7,2.3,0.8,13.8,33.7,30.2,21.4,0.271,0.855,27.2,0.474,0.24,0.004,0.261,0.054,0.391,0.532,0.235,0.138,0.366,1,High Usage Guard,PG,0.999979472,1.40E-64,3.87E-10,0,3.71E-10,3.32E-07,0,1.27E-38,2.02E-05
2014sblakepor,steve,blake,2014,por,75,1.1,8.3,26.2,1.4,0.2,23.2,11.7,13.2,9.5,0.125,0.707,10.9,0.417,0.333,0,0.67,0.288,0.352,0.753,0.067,0.04,0.223,6,Floor General,PG,2.10E-33,8.43E-24,2.77E-17,0,3.75E-14,1,0,1.26E-38,6.80E-129
2009eboykinswas,earl,boykins,2009,was,65,1.7,6.1,25.3,1.1,0.2,13.5,20.6,20.7,12.9,0.221,0.865,18.9,0.446,0.17,0,0.149,0.233,0.317,0.737,0.124,0.146,0.579,6,Floor General,PG,0.008022086,4.18E-44,1.88E-06,0,8.20E-26,0.991976037,0,6.83E-39,4.22E-11
2017dschroderatl,dennis,schroder,2017,atl,73,2.4,8.8,36.2,1.7,0.2,12.7,30.6,30.4,17.3,0.231,0.849,26.9,0.48,0.193,0.002,0.229,0.053,0.29,0.566,0.29,0.126,0.355,1,High Usage Guard,PG,0.995810395,4.94E-89,3.25E-15,0,1.45E-11,0.00412054,0,5.73E-39,6.91E-05
2011bcardinaldal,brian,cardinal,2011,dal,80,1.6,12.1,8.3,1.5,0.6,12.2,8.1,11,3.3,0.109,0.833,10.4,0.667,1,0,0.891,0.571,0.204,1,0.055,0,0.055,2,Stretch Forward,SF,7.25E-104,1,1.68E-69,0,7.18E-23,1.04E-35,0,5.67E-39,8.46E-174
2011jjonesmia,james,jones,2011,mia,80,1.1,7.4,4.2,1.3,1.1,5.8,14.6,12.1,9.7,0.2,0.833,11.9,0.306,0.727,0,0.76,0.421,0.404,1,0,0.007,0.234,2,Stretch Forward,SG,1.39E-56,0.999999964,2.64E-17,0,3.51E-38,3.61E-08,0,2.69E-39,2.81E-212
